,ema(4),high low span,high above ema,close above ema,close relative to high,volume change,volume relative to span,to buy,Prediction
222,1.002080523,0.01254687,-0.00128733,-0.002080523,0.000793193,0.155654583,0.080607138,1,1
223,0.9992605729999999,0.005153802,0.002299726,0.000739427,0.001560299,-0.12966546699999998,-0.039746912,0,0
224,0.999297914,0.004382184,0.0023543839999999997,0.0007020860000000001,0.0016522989999999999,-0.125767397,-0.03484356,0,0
225,1.000484652,0.005827756999999999,0.004263891,-0.00048465199999999997,0.004748543,-0.138000067,-0.042230105,1,0
226,0.99400838,0.012281788,0.008056976,0.00599162,0.0020653570000000003,0.404125811,0.030391002,0,0
227,0.995430025,0.005401948,0.006915556999999999,0.004569975,0.002345582,-0.33588689,-0.016082639,0,0
228,1.000244519,0.007929138,0.0069702819999999995,-0.000244519,0.007214801,0.561763267,0.014114732,1,1
229,0.993910208,0.008977803000000001,0.006372556999999999,0.006089791999999999,0.000282765,-1.037177355,-0.008655996,1,0
230,1.003254597,0.021953661,0.017912451,-0.003254597,0.021167047999999997,0.455044625,0.048245073,1,0
231,0.995227505,0.01301089,0.0060453,0.004772495,0.001272804,-0.528602466,-0.024613751,0,1
232,0.99925521,0.006914561,0.005459522,0.00074479,0.004714732,-0.271000807,-0.025514911,1,1
233,1.000746776,0.00988339,0.007074611999999999,-0.0007467760000000001,0.007821388,0.091503036,0.10801161,1,1
234,0.9994251559999999,0.018455423000000002,0.002988246,0.000574844,0.002413401,0.050032929000000004,0.368865535,1,1
235,0.987478509,0.023783032000000003,0.014190476,0.012521491000000001,0.001668985,0.293626015,0.08099769999999999,1,1
236,0.9911715640000001,0.009020261,0.011395742,0.008828436,0.002567305,-0.1433661,-0.06291767,0,0
237,0.995487997,0.006947821999999999,0.008472261,0.004512003,0.0039602579999999995,-0.376413832,-0.018457934,0,0
238,0.9984153729999999,0.008770709,0.005830764,0.0015846270000000001,0.0042461370000000005,-0.07860993,-0.111572529,0,0
239,0.9988824740000001,0.007446068,0.004040282,0.001117526,0.002922756,0.016214732,0.45921623100000003,1,1
240,0.99489982,0.011880915,0.005929081,0.00510018,0.000828901,-0.00474377,-2.50453028,1,1
241,1.000048522,0.011456741999999999,0.009950089,-4.8522e-05,0.009998611,0.28236313,0.040574498,0,1
242,1.001532736,0.007448141,0.00445362,-0.001532736,0.0059863569999999994,-0.310596692,-0.023980106,0,0
243,1.0022611670000001,0.0063485419999999996,0.003599025,-0.002261167,0.0058601930000000005,-0.269560849,-0.023551423999999998,0,0
244,1.002070751,0.0068394219999999995,0.002882801,-0.002070751,0.004953552,0.120150335,0.056923867,0,1
245,1.007780002,0.023229542000000002,0.004364318,-0.007780001999999999,0.01214432,0.376768074,0.061654750999999994,0,0
246,1.003943082,0.008039491999999999,-0.001474817,-0.0039430820000000005,0.002468265,-0.49284402899999996,-0.016312447,1,0
247,1.005568787,0.00942928,0.003860493,-0.0055687869999999995,0.00942928,-0.14179077699999998,-0.06650136599999999,1,0
248,1.0000231720000001,0.007121201,0.00032936300000000005,-2.31717e-05,0.000352535,-0.074826858,-0.095169055,0,0
